HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image_url,Answer.TranscriptionTexts,Approve,Reject
386659BNTLB5IUKWNNJC5X6AG2X10K,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:25 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:35:35 PDT 2015,,,358010RM5FNWNG4YNGX99JVL3H1XVG,A21YQXPL0SNNR2,Approved,Mon Oct 12 13:32:10 PDT 2015,Mon Oct 12 13:32:28 PDT 2015,Tue Oct 13 01:32:28 PDT 2015,Mon Oct 12 22:23:30 PDT 2015,,,18,100% (175/175),100% (175/175),100% (175/175),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0210.gif,"Start with any block, if a block is already filled in, keep it filled in
Put a block above the last block
Put a block to the right of the last block
Put a block to the right of the last block
Put a block above the last block
Put a block below the last block
Put a block below the last block
Put a block below the last block
Put a block below the last block
Put a block to the right of the last block
Put a block above the last block",X,
386659BNTLB5IUKWNNJC5X6AG2X10K,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:25 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:35:35 PDT 2015,,,3PWWM24LHTSXBO5ORY16RFHHFAJ28P,A2WKZI3JQCE3Z6,Approved,Mon Oct 12 11:22:17 PDT 2015,Mon Oct 12 11:22:59 PDT 2015,Mon Oct 12 23:22:59 PDT 2015,Mon Oct 12 22:23:29 PDT 2015,,,42,100% (134/134),100% (134/134),100% (134/134),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0210.gif,"Place a block.
Move down and place 3 blocks in a row such that the last block is under the previous block.
Move down and place a single block under the first and last of the preivous row.
Move down and place two blocks beginning under the last block in the preivous row.
Move down and place two under those.",X,
3PUV2Q8SV4Y0UC3I1W0WQG32W3XBD6,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:28 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 19 10:21:28 PDT 2015,,,3KGTPGBS6YFV9LC1U12BN7Z6C1E2U8,AOAZMLP27GD81,Approved,Mon Oct 12 11:50:19 PDT 2015,Mon Oct 12 12:33:54 PDT 2015,Tue Oct 13 00:33:54 PDT 2015,Mon Oct 12 22:24:18 PDT 2015,,,2615,100% (98/98),100% (98/98),100% (98/98),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0035.gif,"Place four blocks horizontally
Place three blocks vertically below the rightmost block
Place a block to the left of the lowest block
Place a block to the right of the lowest block
Place a block below the rightmost block in the lower row",X,
3PUV2Q8SV4Y0UC3I1W0WQG32W3XBD6,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:28 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 19 10:21:28 PDT 2015,,,3IUZPWIU1P13I55WE7NG5R6XEHAWKM,A3TMUAPCRFG63N,Approved,Mon Oct 12 11:45:13 PDT 2015,Mon Oct 12 11:46:16 PDT 2015,Mon Oct 12 23:46:16 PDT 2015,Mon Oct 12 22:24:18 PDT 2015,,,63,100% (110/110),100% (110/110),100% (110/110),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0035.gif,"place four blocks horizontally
place three blocks below the last horizontal block
place one block to the left of the lowest vertical block
place one block to the right of the lowest vertical block
place one block below the right-most block",X,
33P2GD6NRNMIZVCET5WFG41QBPZHK5,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:49 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:35:59 PDT 2015,,,32Z9ZLUT1ME4B6VMH0T9B5DJJYFHOZ,A3793ZTAPULNYN,Rejected,Mon Oct 12 12:51:27 PDT 2015,Mon Oct 12 12:53:26 PDT 2015,Tue Oct 13 00:53:26 PDT 2015,,Mon Oct 12 22:43:29 PDT 2015,Instructions are not specific and in several cases incorrect,119,0% (0/48),0% (0/48),0% (0/48),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0514.gif,"Make a row of 4 blocks.
Place one block on top of the first one.
Place 2 over the last one.
place 3 vertically next to the last row starting with the 2.",X,
33P2GD6NRNMIZVCET5WFG41QBPZHK5,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:49 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:35:59 PDT 2015,,,39GHHAVOMGLWYJGUMGHL9KNTFZMJ4Z,AWW4I36TBGE2D,Approved,Mon Oct 12 13:08:54 PDT 2015,Mon Oct 12 13:10:45 PDT 2015,Tue Oct 13 01:10:45 PDT 2015,Mon Oct 12 22:23:18 PDT 2015,,,111,100% (76/76),100% (76/76),100% (76/76),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0514.gif,"Create a row of 4 blocks across
Stack 1 block on the leftmost block in the row
Stack 2 blocks on the rightmost block in the row
Place a block to the right of each block in the rightmost row stacked, should be 2
Place 1 block on top of the 2 just placed",X,
3PMR2DOWOOVL503G7B8QKQ949UJ45M,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:26 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:35:42 PDT 2015,,,3Y54SXRO1MFPTK6EDGM7OU8WCEPUTQ,A31BENEKICWUVP,Approved,Mon Oct 12 11:30:44 PDT 2015,Mon Oct 12 11:44:33 PDT 2015,Mon Oct 12 23:44:33 PDT 2015,2015-10-13 06:45:19 UTC,,,829,100% (41/41),100% (41/41),100% (41/41),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0243.gif,"Place five blocks in a horizontal line.
Place two blocks vertically above and block below the second block from the left in the horizontal line of five blocks.
Place one block vertically above the fifth block from the left in the horizontal line of five blocks.
Place one block vertically below the third block from the left in the horizontal line of five blocks.",X,
3PMR2DOWOOVL503G7B8QKQ949UJ45M,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:26 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:35:42 PDT 2015,,,3YZ8UPK3VUG87343RURHZK8SOS1UCJ,A21YQXPL0SNNR2,Approved,Mon Oct 12 13:09:14 PDT 2015,Mon Oct 12 13:09:52 PDT 2015,Tue Oct 13 01:09:52 PDT 2015,Mon Oct 12 22:24:17 PDT 2015,,,38,100% (175/175),100% (175/175),100% (175/175),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0243.gif,"Start with any block, if a block is already filled in, keep it filled in
Put a block below the last block
Put a block to the left of the last block
Put a block to the left of the last block
Put a block below the last block
Put a block to the left of the last block
Put a block above the last block
Put a block to the left of the last block
Put a block to the right of the last block
Put a block above the last block
Put a block above the last block",X,
3JHB4BPSFK3BVSSQ8YSKZ9FBRIK9Q0,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:30 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:35:53 PDT 2015,,,3TGOYF991YG4TXL3DLCHTQUYVS6UUR,A2O7H7VXLFN6BP,Approved,Mon Oct 12 12:57:13 PDT 2015,Mon Oct 12 12:58:27 PDT 2015,Tue Oct 13 00:58:27 PDT 2015,Mon Oct 12 22:23:58 PDT 2015,,,74,100% (54/54),100% (54/54),100% (54/54),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0298.gif,"Place 1 block somewhere near the middle of the grid.
Place 1 block to the right of the starting block.
Place 3 blocks under the previously placed block.
Place 1 block to the right of each of those (to create a 3 block column)
Find the second lowest block in the left column.
Place 2 blocks to the left of it.",X,
3JHB4BPSFK3BVSSQ8YSKZ9FBRIK9Q0,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:30 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:35:53 PDT 2015,,,3GGAI1SQEWSPUVZUIS0V8ARYB6NMC8,A1KG5TGTLD3V8Y,Approved,Mon Oct 12 11:47:49 PDT 2015,Mon Oct 12 11:54:16 PDT 2015,Mon Oct 12 23:54:16 PDT 2015,2015-10-13 06:55:18 UTC,,,387,100% (13/13),100% (13/13),100% (13/13),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0298.gif,"Start by placing a group of 6 blocks together by using 2 columns and 3 rows. 
Add 2 blocks on the left of the middle row, making the 2nd row 4 blocks wide.
Finish by adding a row of 2 blocks at the top of the first column by placing the right block on top of the left column, leaving the other block overhanging to the left.",X,
3T5ZXGO9DEIQ1JA3CWMJCXH46L8ZQ5,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:50 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:36:04 PDT 2015,,,39ASUFLU6Y1FL5ICSQ8Z9F7Z3MVXE7,A330N7LVL2IOVZ,Approved,Mon Oct 12 13:11:38 PDT 2015,Mon Oct 12 15:07:45 PDT 2015,Tue Oct 13 03:07:45 PDT 2015,2015-10-13 10:10:16 UTC,,,6967,100% (10/10),100% (10/10),100% (10/10),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0531.gif,"Put 3 blocks horizontally.
Stack another 3 blocks right on top of the previous 3. 
On the 3rd block from the second set, place 2 blocks going upwards.
Finally on the 1st block from the second set, place 2 blocks horizontally to the left.",X,
3T5ZXGO9DEIQ1JA3CWMJCXH46L8ZQ5,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:50 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:36:04 PDT 2015,,,35K3O9HUAC7YLJRRSW2D387SZHWEFU,A3GMT4AGHPT362,Approved,Mon Oct 12 12:46:59 PDT 2015,Mon Oct 12 12:48:19 PDT 2015,Tue Oct 13 00:48:19 PDT 2015,Mon Oct 12 22:24:28 PDT 2015,,,80,100% (53/53),100% (53/53),100% (53/53),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0531.gif,"Place four blocks in a column
Place two blocks in a row to the left of the lowest block of the previous step
Place two blocks in a row to the left of the second lowest block from step one
Place one block above the leftmost block from the previous step
Place one block directly to the left of the block from the previous step",X,
3NSM4HLQNROHNR9CP036L4501INQQ2,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:26 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:35:40 PDT 2015,,,3HWRJOOET6W7POWDYG2CA7Q7O7SSET,A24ZCFIA6MPZ84,Approved,Mon Oct 12 13:03:25 PDT 2015,Mon Oct 12 13:51:13 PDT 2015,Tue Oct 13 01:51:13 PDT 2015,Mon Oct 12 22:24:11 PDT 2015,,,2868,100% (68/68),100% (68/68),100% (68/68),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0235.gif,"Place a column of five block in the middle of the page
Place one block on the right of the top most block in the column of five
Place a row of three blocks to the left of the second from the top most block in the column of five
Place one block on top of the left most block in the row of three on the right of the second from the top most block in the row of five",X,
3NSM4HLQNROHNR9CP036L4501INQQ2,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:26 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:35:40 PDT 2015,,,3IQ1VMJRYUEMUWJ2950ZXTVQB4AA9A,A21YQXPL0SNNR2,Approved,Mon Oct 12 13:30:00 PDT 2015,Mon Oct 12 13:30:40 PDT 2015,Tue Oct 13 01:30:40 PDT 2015,Mon Oct 12 22:24:12 PDT 2015,,,40,100% (175/175),100% (175/175),100% (175/175),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0235.gif,"Start with any block, if a block is already filled in, keep it filled in
Put a block below the last block
Put a block to the right of the last block
Put a block to the right of the last block
Put a block to the right of the last block
Put a block above the last block
Put a block to the right of the last block
Put a block to the left of the last block
Put a block below the last block
Put a block below the last block
Put a block below the last block
Put a block below the last block",X,
3S1WOPCJFGNB41FULJOXUM404K7JES,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:31 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:35:45 PDT 2015,,,3WYGZ5XF3X9ABOONU2DF823C84AKSR,A1RX2JBV4VGZ65,Approved,Mon Oct 12 11:04:22 PDT 2015,Mon Oct 12 11:38:06 PDT 2015,Mon Oct 12 23:38:06 PDT 2015,2015-10-13 06:40:18 UTC,,,2024,100% (27/27),100% (27/27),100% (27/27),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0074.gif,"place five blocks horizontally
place one block above and below the rightmost block
then place two blocks above and one below the block located directly to the left of the rightmost block of the initial row.",X,
3S1WOPCJFGNB41FULJOXUM404K7JES,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:31 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:35:45 PDT 2015,,,3XCC1ODXDM5KLCM5SIX7EEAPL82RQL,A3K43RI91Y567E,Approved,Mon Oct 12 13:34:45 PDT 2015,Mon Oct 12 13:36:24 PDT 2015,Tue Oct 13 01:36:24 PDT 2015,2015-10-13 08:40:17 UTC,,,99,100% (8/8),100% (8/8),100% (8/8),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0074.gif,"You're working a 4 row by 5 column grid and will need to place blocks in the following order:
Row 1, put a block in the 4th column.
Row 2, put blocks in the 4th and 5th columns
Row 3, put blocks in all 5 columns.
Row 4, put blocks in the 4th and 5th columns.",X,
3C8QQOM6JPVTFW5GKNQ1VGFK02KIL3,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:51 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:36:10 PDT 2015,,,33LKR6A5KFE9KNFGBSCNDS3Z1H61TC,A21YQXPL0SNNR2,Approved,Mon Oct 12 13:17:18 PDT 2015,Mon Oct 12 13:17:36 PDT 2015,Tue Oct 13 01:17:36 PDT 2015,Mon Oct 12 22:23:42 PDT 2015,,,18,100% (175/175),100% (175/175),100% (175/175),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0974.gif,"Start with any block, if a block is already filled in, keep it filled in
Put a block above the last block
Put a block to the left of the last block
Put a block to the left of the last block
Put a block above the last block
Put a block above the last block
Put a block above the last block
Put a block below the last block
Put a block below the last block
Put a block below the last block
Put a block below the last block
Put a block to the left of the last block
Put a block to the left of the last block",X,
3C8QQOM6JPVTFW5GKNQ1VGFK02KIL3,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:51 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:36:10 PDT 2015,,,3YDGXNSEO0O7E2KBVCKUKUEFZOT481,A3H6EW539UJPJF,Approved,Mon Oct 12 13:13:46 PDT 2015,Mon Oct 12 13:47:47 PDT 2015,Tue Oct 13 01:47:47 PDT 2015,Mon Oct 12 23:43:11 PDT 2015,,,2041,100% (25/25),100% (25/25),100% (25/25),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0974.gif,"start with a horizontal row of 3 blocks
above the 3rd block, add 4 vertical blocks
In this new vertical column, place 2 blocks to the right of the block 4 down from the top
Under the right most block, place one vertical block below it",X,
3EN4YVUOUCMKA16BGOEPIBP7KQIJX1,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:44 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:35:50 PDT 2015,,,34YB12FSQZI2B7FZKEWEY1CD9YBGM8,A1I9ZBV75AVWUS,Approved,Mon Oct 12 10:53:11 PDT 2015,Mon Oct 12 11:08:06 PDT 2015,Mon Oct 12 23:08:06 PDT 2015,Mon Oct 12 22:23:48 PDT 2015,,,895,100% (73/73),100% (73/73),100% (73/73),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0884.gif,"Place five blocks horizontally
Place one block above the second block from the left
Place one block above the farthest block to the right
Place two blocks below the farthest block to the right
Place one block to the left of the bottom-most block",X,
3EN4YVUOUCMKA16BGOEPIBP7KQIJX1,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:44 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:35:50 PDT 2015,,,3SITXWYCNW3HE26SIZ69871E0PDXB2,AN3KR7C1SLYY3,Approved,Mon Oct 12 12:24:13 PDT 2015,Mon Oct 12 12:24:56 PDT 2015,Tue Oct 13 00:24:56 PDT 2015,Mon Oct 12 22:23:47 PDT 2015,,,43,100% (101/101),100% (101/101),100% (101/101),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0884.gif,"place five blocks horizontally
place a block above the second from the left block
place a block above the right block
place two blocks vertically below the block below the previous block
place a block to the left of the bottom right block",X,
